time,position,temperature,voltage
09-Nov-2023 16:06:12,535,29,7405
09-Nov-2023 16:06:12,535,29,7401
09-Nov-2023 16:06:12,534,29,7399
09-Nov-2023 16:06:13,535,29,7370
09-Nov-2023 16:06:13,535,29,7410
09-Nov-2023 16:06:13,535,29,7410
09-Nov-2023 16:06:13,534,29,7399
09-Nov-2023 16:06:13,534,29,7383
09-Nov-2023 16:06:13,533,29,7407
09-Nov-2023 16:06:14,534,29,7396
09-Nov-2023 16:06:14,534,29,7399
09-Nov-2023 16:06:14,534,29,7368
09-Nov-2023 16:06:14,533,29,7419
09-Nov-2023 16:06:14,534,29,7385
09-Nov-2023 16:06:15,535,29,7392
09-Nov-2023 16:06:15,535,29,7419
09-Nov-2023 16:06:15,533,29,7390
09-Nov-2023 16:06:15,533,29,7387
09-Nov-2023 16:06:15,535,29,7403
09-Nov-2023 16:06:16,535,29,7399
09-Nov-2023 16:06:16,533,29,7399
09-Nov-2023 16:06:16,534,29,7403
09-Nov-2023 16:06:16,534,29,7387
09-Nov-2023 16:06:16,535,29,7376
09-Nov-2023 16:06:17,534,29,7385
09-Nov-2023 16:06:17,535,29,7407
09-Nov-2023 16:06:17,535,29,7412
09-Nov-2023 16:06:17,535,29,7410
09-Nov-2023 16:06:17,534,29,7425
09-Nov-2023 16:06:18,535,29,7419
09-Nov-2023 16:06:18,535,29,7416
09-Nov-2023 16:06:18,533,29,7416
09-Nov-2023 16:06:18,534,29,7403
09-Nov-2023 16:06:18,535,29,7421
09-Nov-2023 16:06:19,533,29,7394
09-Nov-2023 16:06:19,534,29,7385
09-Nov-2023 16:06:19,535,29,7383
09-Nov-2023 16:06:19,534,29,7421
09-Nov-2023 16:06:19,535,29,7419
09-Nov-2023 16:06:20,534,29,7410
09-Nov-2023 16:06:20,535,29,7399
09-Nov-2023 16:06:20,535,29,7379
09-Nov-2023 16:06:20,535,29,7394
09-Nov-2023 16:06:20,534,29,7419
09-Nov-2023 16:06:21,534,29,7365
09-Nov-2023 16:06:21,535,29,7412
09-Nov-2023 16:06:21,533,29,7414
