time,position,temperature,voltage,label
2023-12-15 14:02:22,502,44,7288,1
2023-12-15 14:02:23,502,44,7305,1
2023-12-15 14:02:23,502,44,7303,1
2023-12-15 14:02:23,502,44,7317,1
2023-12-15 14:02:23,502,44,7297,1
2023-12-15 14:02:23,502,44,7328,1
2023-12-15 14:02:24,502,44,7265,1
2023-12-15 14:02:24,502,44,7303,1
2023-12-15 14:02:24,502,44,7303,1
2023-12-15 14:02:25,502,44,7299,1
2023-12-15 14:02:25,502,44,7285,1
2023-12-15 14:02:25,502,44,7288,1
2023-12-15 14:02:25,502,44,7303,1
2023-12-15 14:02:25,502,44,7292,1
2023-12-15 14:02:25,502,44,7294,1
2023-12-15 14:02:25,502,44,7308,1
2023-12-15 14:02:25,502,44,7294,1
2023-12-15 14:02:26,502,44,7294,1
2023-12-15 14:02:26,502,44,7285,1
2023-12-15 14:02:26,502,44,7292,1
2023-12-15 14:02:26,502,44,7317,1
2023-12-15 14:02:27,502,44,7297,1
2023-12-15 14:02:27,502,44,7299,1
2023-12-15 14:02:27,502,44,7281,1
2023-12-15 14:02:28,502,44,7312,1
2023-12-15 14:02:28,502,44,7279,1
2023-12-15 14:02:28,502,44,7310,1
2023-12-15 14:02:28,502,44,7303,1
2023-12-15 14:02:28,502,44,7328,1
2023-12-15 14:02:28,502,44,7290,1
2023-12-15 14:02:28,502,44,7312,1
2023-12-15 14:02:28,502,44,7261,1
2023-12-15 14:02:29,502,44,7317,1
2023-12-15 14:02:29,502,44,7250,1
2023-12-15 14:02:29,502,44,7279,1
2023-12-15 14:02:30,502,44,7290,1
2023-12-15 14:02:30,502,44,7297,1
2023-12-15 14:02:30,502,44,7281,1
2023-12-15 14:02:31,502,44,7290,1
2023-12-15 14:02:31,467,44,7319,1
2023-12-15 14:02:31,450,44,7274,1
2023-12-15 14:02:31,446,44,7314,1
2023-12-15 14:02:31,425,44,7328,1
2023-12-15 14:02:32,415,44,7294,1
2023-12-15 14:02:32,414,44,7341,1
2023-12-15 14:02:32,414,44,7336,1
2023-12-15 14:02:32,403,45,7334,1
2023-12-15 14:02:33,404,45,7319,1
2023-12-15 14:02:33,402,45,7330,1
2023-12-15 14:02:33,384,45,7339,1
2023-12-15 14:02:34,349,45,7290,1
2023-12-15 14:02:34,328,45,7277,1
2023-12-15 14:02:34,312,45,7321,1
2023-12-15 14:02:34,305,45,7325,1
2023-12-15 14:02:34,278,45,7392,1
2023-12-15 14:02:34,268,45,7312,1
2023-12-15 14:02:34,267,45,7283,1
2023-12-15 14:02:34,256,45,7321,1
2023-12-15 14:02:34,233,45,7254,1
2023-12-15 14:02:35,230,45,7294,1
2023-12-15 14:02:35,230,45,7281,1
2023-12-15 14:02:35,232,45,7228,1
2023-12-15 14:02:35,283,45,7285,1
2023-12-15 14:02:36,295,44,7270,1
2023-12-15 14:02:36,295,45,7248,1
2023-12-15 14:02:37,311,45,7261,1
2023-12-15 14:02:37,335,45,7210,1
2023-12-15 14:02:37,398,45,7348,1
2023-12-15 14:02:37,404,45,7259,1
2023-12-15 14:02:38,407,45,7323,1
2023-12-15 14:02:38,407,45,7334,1
2023-12-15 14:02:38,407,45,7334,1
2023-12-15 14:02:38,407,45,7319,1
2023-12-15 14:02:39,431,45,7290,1
2023-12-15 14:02:39,445,45,7272,1
2023-12-15 14:02:39,457,45,7263,1
2023-12-15 14:02:39,478,45,7279,1
2023-12-15 14:02:39,507,45,7314,1
2023-12-15 14:02:40,507,45,7305,1
2023-12-15 14:02:40,507,45,7297,1
2023-12-15 14:02:40,507,45,7350,1
2023-12-15 14:02:40,545,45,7310,1
2023-12-15 14:02:40,552,45,7292,1
2023-12-15 14:02:40,552,45,7336,1
2023-12-15 14:02:41,552,45,7030,1
2023-12-15 14:02:41,565,45,7321,1
2023-12-15 14:02:42,565,45,7348,1
2023-12-15 14:02:42,594,45,7361,1
2023-12-15 14:02:43,625,45,7308,1
2023-12-15 14:02:43,627,45,7299,1
