time,position,temperature,voltage,label
2023-12-07 15:37:57,497,44,7252,0
2023-12-07 15:37:58,497,44,7144,0
2023-12-07 15:37:58,497,44,7219,0
2023-12-07 15:37:58,497,44,7121,0
2023-12-07 15:37:58,497,44,7152,0
2023-12-07 15:37:59,497,44,7239,0
2023-12-07 15:37:59,497,44,7117,0
2023-12-07 15:37:59,496,44,7130,0
2023-12-07 15:37:59,497,44,7146,0
2023-12-07 15:38:00,497,44,7106,0
2023-12-07 15:38:00,496,44,7068,0
2023-12-07 15:38:00,497,44,7243,0
2023-12-07 15:38:00,497,44,7126,0
2023-12-07 15:38:01,496,44,7152,0
2023-12-07 15:38:01,497,44,7159,0
2023-12-07 15:38:01,497,44,7228,0
2023-12-07 15:38:01,497,44,7126,0
2023-12-07 15:38:02,497,44,7252,0
2023-12-07 15:38:02,497,44,7150,0
2023-12-07 15:38:02,497,44,7108,1
2023-12-07 15:38:02,497,44,7234,1
2023-12-07 15:38:02,497,44,7223,1
2023-12-07 15:38:02,497,44,7223,1
2023-12-07 15:38:03,497,44,7106,1
2023-12-07 15:38:03,496,44,7121,1
2023-12-07 15:38:03,497,44,7128,1
2023-12-07 15:38:03,497,44,7166,1
2023-12-07 15:38:04,496,44,7166,1
2023-12-07 15:38:04,497,44,7161,1
2023-12-07 15:38:04,497,44,7212,1
2023-12-07 15:38:04,497,44,7112,1
2023-12-07 15:38:04,497,44,7157,1
2023-12-07 15:38:04,497,44,7137,1
2023-12-07 15:38:05,497,44,7234,1
2023-12-07 15:38:05,497,44,7110,1
2023-12-07 15:38:05,496,44,7248,1
2023-12-07 15:38:05,497,44,7239,1
2023-12-07 15:38:05,497,44,7155,1
2023-12-07 15:38:06,497,44,7248,1
2023-12-07 15:38:06,496,44,7106,1
2023-12-07 15:38:06,497,44,7106,1
2023-12-07 15:38:06,497,44,7141,1
2023-12-07 15:38:06,497,44,7168,1
2023-12-07 15:38:07,496,44,7150,1
2023-12-07 15:38:07,496,44,7128,1
2023-12-07 15:38:07,497,44,7239,1
2023-12-07 15:38:07,497,44,7097,1
2023-12-07 15:38:07,497,44,7126,1
2023-12-07 15:38:07,497,44,7237,1
2023-12-07 15:38:08,496,45,7250,1
2023-12-07 15:38:08,497,44,7163,1
2023-12-07 15:38:08,497,44,7126,1
2023-12-07 15:38:08,497,44,7157,1
2023-12-07 15:38:09,497,44,7112,1
2023-12-07 15:38:09,497,44,7239,1
2023-12-07 15:38:09,497,44,7152,1
2023-12-07 15:38:09,497,44,7150,1
2023-12-07 15:38:09,497,44,7223,1
2023-12-07 15:38:09,496,44,7139,1
2023-12-07 15:38:10,497,44,7241,1
2023-12-07 15:38:10,497,44,7146,1
2023-12-07 15:38:10,497,44,7248,1
2023-12-07 15:38:10,497,44,7159,1
2023-12-07 15:38:10,497,44,7163,1
2023-12-07 15:38:10,496,44,7119,1
2023-12-07 15:38:11,497,44,7106,1
2023-12-07 15:38:11,497,44,7141,1
2023-12-07 15:38:11,497,44,7104,1
2023-12-07 15:38:11,496,44,7119,1
2023-12-07 15:38:12,497,44,7163,1
2023-12-07 15:38:12,497,44,7132,1
2023-12-07 15:38:12,497,44,7177,1
2023-12-07 15:38:12,497,44,7210,1
2023-12-07 15:38:12,497,44,7234,1
2023-12-07 15:38:13,497,44,7150,1
2023-12-07 15:38:13,497,44,7073,1
2023-12-07 15:38:13,497,44,7166,1
2023-12-07 15:38:13,497,44,7146,1
2023-12-07 15:38:13,497,44,7137,1
2023-12-07 15:38:14,497,44,7139,1
2023-12-07 15:38:14,497,44,7152,1
2023-12-07 15:38:14,497,44,7183,1
2023-12-07 15:38:14,496,45,7146,1
2023-12-07 15:38:14,497,45,7148,1
2023-12-07 15:38:15,497,45,7128,1
2023-12-07 15:38:15,496,45,7046,1
2023-12-07 15:38:15,497,44,7155,1
2023-12-07 15:38:15,497,45,7250,1
2023-12-07 15:38:15,497,45,7106,1
2023-12-07 15:38:15,497,45,7139,1
2023-12-07 15:38:15,497,45,7219,1
2023-12-07 15:38:16,497,45,7112,1
2023-12-07 15:38:16,496,45,7144,1
2023-12-07 15:38:16,497,45,7104,1
2023-12-07 15:38:16,497,45,7239,1
2023-12-07 15:38:17,496,45,7146,1
2023-12-07 15:38:17,497,45,7144,1
2023-12-07 15:38:17,497,45,7128,1
2023-12-07 15:38:17,496,45,7252,1
2023-12-07 15:38:18,496,45,7099,1
2023-12-07 15:38:18,497,45,7148,1
2023-12-07 15:38:18,497,45,7250,1
2023-12-07 15:38:18,497,45,7252,1
2023-12-07 15:38:18,497,45,7161,1
2023-12-07 15:38:18,496,45,7097,1
