time,position,temperature,voltage
09-Nov-2023 16:08:28,499,29,7343
09-Nov-2023 16:08:28,499,29,7312
09-Nov-2023 16:08:28,499,29,7274
09-Nov-2023 16:08:29,499,29,7292
09-Nov-2023 16:08:29,499,29,7301
09-Nov-2023 16:08:29,499,29,7259
09-Nov-2023 16:08:29,499,29,7274
09-Nov-2023 16:08:29,499,29,7270
09-Nov-2023 16:08:30,499,29,7290
09-Nov-2023 16:08:30,499,29,7283
09-Nov-2023 16:08:30,499,29,7261
09-Nov-2023 16:08:31,499,29,7294
09-Nov-2023 16:08:31,499,29,7317
09-Nov-2023 16:08:31,499,29,7283
09-Nov-2023 16:08:31,499,29,7325
09-Nov-2023 16:08:32,499,29,7288
09-Nov-2023 16:08:32,499,29,7292
09-Nov-2023 16:08:32,499,29,7290
09-Nov-2023 16:08:32,499,29,7290
09-Nov-2023 16:08:33,499,29,7290
09-Nov-2023 16:08:33,499,29,7279
09-Nov-2023 16:08:33,499,29,7299
09-Nov-2023 16:08:33,499,29,7339
09-Nov-2023 16:08:34,499,29,7290
09-Nov-2023 16:08:34,499,29,7312
09-Nov-2023 16:08:34,499,29,7297
09-Nov-2023 16:08:35,499,29,7303
09-Nov-2023 16:08:35,499,29,7312
09-Nov-2023 16:08:35,499,29,7299
09-Nov-2023 16:08:35,499,29,7299
09-Nov-2023 16:08:36,499,29,7270
09-Nov-2023 16:08:36,499,29,7303
09-Nov-2023 16:08:36,499,29,7290
09-Nov-2023 16:08:36,499,29,7290
09-Nov-2023 16:08:37,499,29,7321
09-Nov-2023 16:08:37,499,29,7294
09-Nov-2023 16:08:37,499,29,7336
09-Nov-2023 16:08:37,499,29,7294
09-Nov-2023 16:08:37,499,29,7281
09-Nov-2023 16:08:38,499,29,7310
09-Nov-2023 16:08:38,499,29,7288
09-Nov-2023 16:08:38,499,29,7270
09-Nov-2023 16:08:38,499,29,7305
09-Nov-2023 16:08:39,499,29,7294
09-Nov-2023 16:08:39,499,29,7277
09-Nov-2023 16:08:39,499,29,7250
09-Nov-2023 16:08:40,499,29,7310
09-Nov-2023 16:08:40,499,29,7252
09-Nov-2023 16:08:40,499,29,7283
09-Nov-2023 16:08:40,499,29,7265
09-Nov-2023 16:08:41,499,29,7336
09-Nov-2023 16:08:41,499,29,7279
09-Nov-2023 16:08:41,499,29,7257
09-Nov-2023 16:08:42,499,29,7277
09-Nov-2023 16:08:42,499,29,7270
09-Nov-2023 16:08:42,499,29,7285
09-Nov-2023 16:08:42,499,29,7246
09-Nov-2023 16:08:43,499,29,7281
09-Nov-2023 16:08:43,499,29,7305
09-Nov-2023 16:08:43,499,29,7283
09-Nov-2023 16:08:43,499,29,7277
09-Nov-2023 16:08:44,499,29,7274
09-Nov-2023 16:08:44,499,29,7263
09-Nov-2023 16:08:44,499,29,7323
09-Nov-2023 16:08:45,499,29,7272
09-Nov-2023 16:08:45,499,29,7308
09-Nov-2023 16:08:45,499,29,7290
09-Nov-2023 16:08:45,499,29,7274
09-Nov-2023 16:08:45,499,29,7285
09-Nov-2023 16:08:46,499,29,7336
09-Nov-2023 16:08:46,499,29,7305
09-Nov-2023 16:08:46,499,29,7283
09-Nov-2023 16:08:46,499,29,7243
09-Nov-2023 16:08:47,499,29,7303
09-Nov-2023 16:08:47,499,29,7292
09-Nov-2023 16:08:47,499,29,7265
09-Nov-2023 16:08:47,499,29,7277
09-Nov-2023 16:08:48,499,29,7290
09-Nov-2023 16:08:48,499,29,7210
09-Nov-2023 16:08:48,499,29,7288
09-Nov-2023 16:08:48,499,29,7257
09-Nov-2023 16:08:49,499,29,7281
09-Nov-2023 16:08:49,499,29,7325
09-Nov-2023 16:08:49,499,29,7350
09-Nov-2023 16:08:50,499,29,7334
09-Nov-2023 16:08:50,499,29,7348
09-Nov-2023 16:08:50,499,29,7359
09-Nov-2023 16:08:50,498,29,7334
09-Nov-2023 16:08:51,485,29,7201
09-Nov-2023 16:08:51,432,29,7270
09-Nov-2023 16:08:51,382,29,7254
