time,position,temperature,voltage,pred_label
2023-11-19 22:04:06.500,508.361081871832,33.0694945437785,7000.25099416018,1
2023-11-19 22:04:06.782,509.032187878766,32.3972017928005,7003.25489054223,1
2023-11-19 22:04:06.862,505.2814009944,34.9127565520083,7000.21604809172,1
2023-11-19 22:04:06.920,507.60710172206,32.6322432216058,7001.3484724332,1
2023-11-19 22:04:07.211,500.301390714148,34.9976313469838,7003.7512221957,1
2023-11-19 22:04:07.468,500.533473665103,31.1008089143892,7007.39126933123,1
2023-11-19 22:04:07.533,506.632987685203,32.6947865423155,7003.00727097404,1
2023-11-19 22:04:07.584,507.794616699298,30.0079126739622,7004.47782034703,1
2023-11-19 22:04:07.612,506.427671916492,31.5095240073862,7004.41448561278,1
2023-11-19 22:04:07.886,501.129071657477,34.9667811218013,7003.17685501112,1
2023-11-19 22:04:07.951,509.682141824641,32.1755320247903,7004.80516980504,1
2023-11-19 22:04:07.993,507.130693938293,33.5420539873748,7008.86437566672,1
2023-11-19 22:04:08.222,503.908687351037,34.4188356072413,7001.98113564993,1
2023-11-19 22:04:08.304,503.902118085857,34.4123407749889,7005.06333050319,1
2023-11-19 22:04:08.355,504.441274790401,33.8284971614823,7003.36398300793,1
2023-11-19 22:04:08.393,503.661419306054,31.8335841192759,7001.16250916758,1
2023-11-19 22:04:08.635,502.534965355769,31.7540456362428,7001.94862444079,1
2023-11-19 22:04:08.739,508.196146359237,34.2852004401208,7001.18787758734,1
2023-11-19 22:04:08.793,501.040802806768,34.8741383130241,7008.64641479243,1
2023-11-19 22:04:08.833,500.111606988618,30.3856157068072,7006.168945743,1
2023-11-19 22:04:09.112,505.445346792135,32.6534606175457,7008.45167340878,1
2023-11-19 22:04:09.234,507.866481344934,30.2889917555835,7009.09158773599,1
2023-11-19 22:04:09.313,508.986036008534,34.5507949025052,7009.94241480954,1
2023-11-19 22:04:09.361,504.616557453461,32.2354927549739,7002.97124513078,1
2023-11-19 22:04:09.627,505.182712158668,34.3995976396419,7003.92839365833,1
2023-11-19 22:04:09.703,508.383410885153,34.8122551772651,7007.15102045974,1
2023-11-19 22:04:09.765,502.823048982898,33.8855908541796,7008.06286090084,1
2023-11-19 22:04:09.809,506.429548153704,30.5760549859306,7005.14623861692,1
2023-11-19 22:04:09.854,503.436764821564,32.635739440795,7003.92382533935,1
2023-11-19 22:04:09.889,503.429532953926,31.3410268385062,7008.81440356142,1
2023-11-19 22:04:10.169,506.052661741817,33.9677288014085,7000.21614895848,1
2023-11-19 22:04:10.241,509.148879916309,30.8208348771269,7008.89560990834,1
2023-11-19 22:04:10.297,506.34719534324,33.409812638015,7000.62943695579,1
2023-11-19 22:04:10.345,503.093259148326,30.0322928195802,7008.34265646637,1
2023-11-19 22:04:10.387,507.3128049615,33.2651690446988,7009.68253835341,1
2023-11-19 22:04:10.660,507.494108887148,30.4527034663914,7005.64765145481,1
2023-11-19 22:04:10.742,501.485174267629,32.1238438529373,7001.02424334312,1
2023-11-19 22:04:10.802,503.19828284995,31.2923027478564,7005.22008466932,1
