time,position,temperature,voltage,pred_label
2023-11-19 22:04:06.500,501.951794779277,33.1434774188654,7003.83994161527,1
2023-11-19 22:04:06.782,505.020547109827,30.960871637656,7007.32100516328,1
2023-11-19 22:04:06.862,504.787120480832,30.8975065135432,7007.75868473812,1
2023-11-19 22:04:06.920,501.911957095311,30.9864015654753,7006.23878667848,1
2023-11-19 22:04:07.211,505.313926558103,31.3508072846653,7002.21184973224,1
2023-11-19 22:04:07.468,508.629764856777,34.420859903219,7001.30163529582,1
2023-11-19 22:04:07.533,501.086562007391,33.987999014219,7008.31662969515,1
2023-11-19 22:04:07.584,503.583175607481,33.8908418933542,7008.85175828035,1
2023-11-19 22:04:07.612,501.618614040522,31.881084859234,7006.37865415962,1
2023-11-19 22:04:07.886,508.399407060088,33.7162864286475,7002.76572844637,1
2023-11-19 22:04:07.951,507.770943422126,32.3231433663958,7009.49303510722,1
2023-11-19 22:04:07.993,505.286943018767,32.1378514883327,7008.29689934701,1
2023-11-19 22:04:08.222,501.052129482617,30.3674411616855,7001.20122995419,1
2023-11-19 22:04:08.304,508.238942978293,34.9521283466456,7006.48542783254,1
2023-11-19 22:04:08.355,506.974966446423,31.9675681703333,7006.30863040329,1
2023-11-19 22:04:08.393,508.983064780046,33.6758140827188,7009.52052451411,1
2023-11-19 22:04:08.635,501.185287082061,34.3181206411323,7001.90952005737,1
2023-11-19 22:04:08.739,509.118623027008,30.9163307801101,7004.98480650861,1
2023-11-19 22:04:08.793,507.716915400819,30.2478036035398,7009.86526962855,1
2023-11-19 22:04:08.833,509.322986844689,33.0791329678794,7006.23648766733,1
2023-11-19 22:04:09.112,506.480714408524,31.6434077733899,7006.49627821907,1
2023-11-19 22:04:09.234,502.2036771926,33.1067664385771,7005.21700233423,1
2023-11-19 22:04:09.313,506.917861217507,34.0168010140526,7009.09821866129,1
2023-11-19 22:04:09.361,502.674749334836,30.8366866646999,7001.15893914699,1
2023-11-19 22:04:09.627,506.109669719203,34.9721811170907,7002.73965264927,1
2023-11-19 22:04:09.703,501.477865008115,31.2150695931618,7003.21669958641,1
2023-11-19 22:04:09.765,507.638052597554,30.2395555177035,7001.67865472036,1
2023-11-19 22:04:09.809,504.328870458158,31.3236045697774,7006.33634715733,1
2023-11-19 22:04:09.854,505.239583101489,31.955595976809,7007.48799189919,1
2023-11-19 22:04:09.889,504.814089931312,30.7993010917602,7008.84647578249,1
2023-11-19 22:04:10.169,508.730823236935,31.5188943909764,7003.1535665702,1
2023-11-19 22:04:10.241,502.796058285114,31.7020710160881,7000.24066354413,1
2023-11-19 22:04:10.297,508.468126579668,31.6392184700755,7001.77606982654,1
2023-11-19 22:04:10.345,501.734298864562,34.2598004047944,7004.37946316258,1
2023-11-19 22:04:10.387,500.052190588745,34.0208978648614,7008.893592055,1
2023-11-19 22:04:10.660,501.257779827962,30.6203644221457,7005.99945299581,1
2023-11-19 22:04:10.742,501.675802886409,30.4709392320575,7002.77848430736,1
2023-11-19 22:04:10.802,500.902011382746,31.1899730600454,7000.28871133182,1
2023-11-19 22:04:10.845,505.77802193201,34.8465736929233,7004.57241369804,1
2023-11-19 22:04:10.887,509.23920553515,30.1661433126291,7007.31893122347,1
2023-11-19 22:04:11.203,509.828603527028,31.949386473898,7007.38383299748,1
