time,position,temperature,voltage,label
2023-12-15 14:33:58,508,61,7195,0
2023-12-15 14:33:58,508,61,7246,0
2023-12-15 14:33:58,508,61,7214,0
2023-12-15 14:33:58,508,61,7199,0
2023-12-15 14:33:59,508,61,7210,0
2023-12-15 14:33:59,508,61,7241,0
2023-12-15 14:33:59,507,61,7252,0
2023-12-15 14:34:00,508,61,7241,0
2023-12-15 14:34:00,508,61,7188,0
2023-12-15 14:34:00,508,61,7250,0
2023-12-15 14:34:00,508,61,7246,0
2023-12-15 14:34:00,508,61,7195,0
2023-12-15 14:34:00,508,61,7214,0
2023-12-15 14:34:01,508,60,7241,0
2023-12-15 14:34:01,508,61,7214,0
2023-12-15 14:34:01,508,61,7199,0
2023-12-15 14:34:01,508,60,7243,0
2023-12-15 14:34:01,508,61,7214,0
2023-12-15 14:34:01,508,61,7254,0
2023-12-15 14:34:03,508,61,7181,0
2023-12-15 14:34:03,508,61,7248,0
2023-12-15 14:34:03,508,61,7248,0
2023-12-15 14:34:04,508,61,7177,0
2023-12-15 14:34:04,508,61,7206,0
2023-12-15 14:34:04,508,60,7239,0
2023-12-15 14:34:04,508,61,7172,0
2023-12-15 14:34:05,508,61,7252,0
2023-12-15 14:34:05,508,60,7208,0
2023-12-15 14:34:05,508,60,7232,0
2023-12-15 14:34:05,508,60,7214,0
2023-12-15 14:34:05,508,60,7221,0
2023-12-15 14:34:05,508,60,7192,0
2023-12-15 14:34:06,508,60,7230,0
2023-12-15 14:34:06,508,60,7221,0
2023-12-15 14:34:06,508,60,7239,0
2023-12-15 14:34:06,508,60,7199,0
2023-12-15 14:34:06,508,60,7206,0
2023-12-15 14:34:07,508,60,7197,0
2023-12-15 14:34:07,508,60,7250,0
2023-12-15 14:34:07,508,61,7243,0
2023-12-15 14:34:07,508,60,7239,0
2023-12-15 14:34:07,508,60,7232,0
2023-12-15 14:34:08,508,60,7246,0
2023-12-15 14:34:08,508,60,7183,0
2023-12-15 14:34:08,508,60,7192,0
2023-12-15 14:34:08,508,60,7208,0
2023-12-15 14:34:08,508,60,7243,0
2023-12-15 14:34:08,508,60,7239,0
2023-12-15 14:34:09,508,60,7241,0
2023-12-15 14:34:09,508,60,7210,0
2023-12-15 14:34:09,508,60,7263,0
2023-12-15 14:34:09,508,60,7250,0
2023-12-15 14:34:09,508,60,7265,0
2023-12-15 14:34:10,508,60,7239,0
2023-12-15 14:34:10,508,60,7188,0
2023-12-15 14:34:10,508,60,7237,0
2023-12-15 14:34:10,508,60,7241,0
2023-12-15 14:34:10,508,60,7243,0
2023-12-15 14:34:11,508,60,7192,0
2023-12-15 14:34:11,508,60,7252,0
2023-12-15 14:34:11,508,60,7232,0
2023-12-15 14:34:11,508,60,7239,0
2023-12-15 14:34:11,508,60,7239,0
2023-12-15 14:34:12,508,60,7210,0
2023-12-15 14:34:12,508,60,7172,0
2023-12-15 14:34:12,508,60,7248,0
2023-12-15 14:34:12,508,60,7239,0
2023-12-15 14:34:12,508,60,7250,0
2023-12-15 14:34:12,508,60,7206,0
2023-12-15 14:34:13,508,60,7288,0
2023-12-15 14:34:13,508,60,7214,0
2023-12-15 14:34:13,508,60,7212,0
2023-12-15 14:34:13,508,60,7217,0
2023-12-15 14:34:13,508,60,7221,0
2023-12-15 14:34:13,508,60,7250,0
2023-12-15 14:34:14,508,60,7232,0
2023-12-15 14:34:14,508,60,7223,0
2023-12-15 14:34:14,508,60,7241,0
2023-12-15 14:34:14,508,60,7217,0
2023-12-15 14:34:14,508,60,7234,0
2023-12-15 14:34:15,508,60,7223,0
2023-12-15 14:34:15,508,60,7208,0
2023-12-15 14:34:15,508,60,7248,0
2023-12-15 14:34:15,508,60,7246,0
2023-12-15 14:34:15,508,60,7257,0
2023-12-15 14:34:15,508,60,7230,0
2023-12-15 14:34:16,508,60,7246,0
2023-12-15 14:34:16,508,60,7228,0
