time,position,temperature,voltage
09-Nov-2023 16:11:10,499,32,7361
09-Nov-2023 16:11:10,499,32,7301
09-Nov-2023 16:11:10,499,32,7352
09-Nov-2023 16:11:11,499,32,7341
09-Nov-2023 16:11:11,499,32,7334
09-Nov-2023 16:11:11,499,32,7341
09-Nov-2023 16:11:11,499,32,7330
09-Nov-2023 16:11:11,498,32,7376
09-Nov-2023 16:11:12,499,32,7332
09-Nov-2023 16:11:12,499,32,7345
09-Nov-2023 16:11:12,499,32,7328
09-Nov-2023 16:11:12,498,32,7350
09-Nov-2023 16:11:12,499,32,7341
09-Nov-2023 16:11:13,498,32,7330
09-Nov-2023 16:11:13,499,32,7363
09-Nov-2023 16:11:13,499,32,7348
09-Nov-2023 16:11:13,499,32,7352
09-Nov-2023 16:11:13,499,32,7332
09-Nov-2023 16:11:14,499,32,7354
09-Nov-2023 16:11:14,499,32,7376
09-Nov-2023 16:11:14,499,32,7336
09-Nov-2023 16:11:14,499,32,7332
09-Nov-2023 16:11:14,499,32,7365
09-Nov-2023 16:11:15,499,32,7350
09-Nov-2023 16:11:15,499,32,7354
09-Nov-2023 16:11:15,499,32,7345
09-Nov-2023 16:11:15,499,32,7368
09-Nov-2023 16:11:15,500,32,7363
09-Nov-2023 16:11:16,498,32,7325
09-Nov-2023 16:11:16,498,32,7341
09-Nov-2023 16:11:16,499,32,7372
09-Nov-2023 16:11:16,499,32,7352
09-Nov-2023 16:11:16,499,32,7352
09-Nov-2023 16:11:16,499,32,7350
09-Nov-2023 16:11:17,499,32,7356
09-Nov-2023 16:11:17,499,32,7348
09-Nov-2023 16:11:17,499,32,7365
09-Nov-2023 16:11:17,499,32,7348
09-Nov-2023 16:11:18,499,32,7361
09-Nov-2023 16:11:18,499,32,7359
09-Nov-2023 16:11:18,499,32,7305
09-Nov-2023 16:11:18,499,32,7348
09-Nov-2023 16:11:18,499,32,7359
09-Nov-2023 16:11:18,499,32,7354
09-Nov-2023 16:11:19,499,32,7350
09-Nov-2023 16:11:19,499,32,7348
09-Nov-2023 16:11:19,499,32,7387
09-Nov-2023 16:11:19,499,32,7339
09-Nov-2023 16:11:20,499,32,7308
09-Nov-2023 16:11:20,499,32,7332
09-Nov-2023 16:11:20,499,32,7372
09-Nov-2023 16:11:20,499,32,7343
09-Nov-2023 16:11:20,499,32,7323
