time,position,temperature,voltage
10,759,44,7166
20,759,44,7208
30,759,44,7226
40,759,44,7150
50,759,44,7197
60,759,44,7150
70,759,44,7228
80,759,44,7190
90,759,44,7137
100,759,44,7226
110,759,44,7137
120,758,44,7230
130,759,44,7139
140,759,44,7161
150,760,44,7150
160,759,44,7219
170,759,44,7237
180,759,44,7135
190,759,44,7166
200,759,44,7223
210,759,44,7152
220,759,44,7132
230,759,44,7232
240,759,44,7159
250,759,44,7157
260,759,44,7157
270,759,44,7237
280,759,44,7208
290,759,44,7217
300,759,44,7128
310,759,44,7226
320,759,44,7132
330,759,44,7112
340,759,44,7137
350,759,44,7232
360,759,44,7144
370,759,44,7226
380,759,44,7239
390,759,44,7152
400,759,44,7234
410,759,44,7139
420,759,44,7230
430,759,44,7155
440,759,44,7150
450,759,44,7132
460,759,44,7139
470,759,44,7221
480,759,44,7217
490,759,44,7137
500,759,44,7121
510,759,44,7221
520,759,44,7208
530,759,44,7148
540,759,44,7230
550,759,44,7161
560,759,44,7139
570,759,44,7137
580,759,44,7155
590,759,44,7190
600,759,44,7155
610,759,44,7150
620,759,44,7130
630,759,44,7146
640,759,44,7226
650,759,44,7141
660,759,44,7108
670,759,44,7208
680,759,44,7148
690,759,44,7137
700,759,44,7157
710,759,44,7137
720,759,44,7128
730,759,44,7146
740,759,44,7150
750,759,44,7139
760,759,44,7214
770,759,44,7132
780,759,44,7152
790,759,44,7148
800,759,44,7152
810,759,44,7226
820,759,44,7168
830,760,44,7234
840,760,44,7130
850,760,44,7148
860,759,44,7239
870,759,44,7230
880,759,44,7130
890,759,44,7115
900,759,44,7121
910,759,44,7152
920,759,44,7141
930,759,44,7110
940,759,44,7208
950,759,44,7152
960,759,44,7155
970,759,44,7152
980,759,44,7139
990,759,44,7155
1000,759,44,7148
