time,position,temperature,voltage
10,494,27,7379
20,494,27,7359
30,494,27,7365
40,494,27,7370
50,493,27,7374
60,494,27,7334
70,493,27,7334
80,493,27,7350
90,494,27,7330
100,493,27,7381
110,494,27,7372
120,494,27,7359
130,493,27,7372
140,493,27,7376
150,494,27,7396
160,494,27,7336
170,493,27,7321
180,494,27,7350
190,494,27,7363
200,494,27,7368
210,494,27,7348
220,493,27,7345
230,493,27,7381
240,493,27,7354
250,493,27,7356
260,494,27,7370
270,494,27,7325
280,493,27,7385
290,494,27,7374
300,494,27,7356
310,493,27,7374
320,494,27,7374
330,493,27,7317
340,494,27,7376
350,494,27,7370
360,494,27,7390
370,494,27,7363
380,493,27,7370
390,494,27,7368
400,494,27,7370
410,494,27,7363
420,493,27,7381
430,493,27,7330
440,493,27,7376
450,493,27,7359
460,494,27,7376
470,494,27,7363
480,494,27,7368
490,493,27,7321
500,493,27,7370
510,494,27,7350
520,493,27,7390
530,493,27,7341
540,494,27,7352
550,494,27,7348
560,494,27,7365
570,494,27,7356
580,494,27,7392
590,494,27,7363
600,494,27,7361
610,494,27,7379
620,493,27,7332
630,493,27,7372
640,493,27,7332
650,493,27,7363
660,494,27,7341
670,493,27,7365
680,493,27,7350
690,494,27,7332
700,494,27,7323
710,493,27,7325
720,493,27,7343
730,493,27,7348
740,494,27,7374
750,494,27,7350
760,493,27,7332
770,494,27,7403
780,493,27,7385
790,493,27,7363
800,494,27,7372
810,493,27,7348
820,494,27,7359
830,494,27,7372
840,493,27,7383
850,494,27,7363
860,494,27,7361
870,494,27,7356
880,494,27,7328
890,494,27,7330
900,493,27,7363
910,493,27,7336
920,493,27,7361
930,493,27,7370
940,493,27,7368
950,493,27,7356
960,494,27,7372
970,494,27,7387
980,494,27,7410
990,494,27,7363
1000,494,27,7350
