time,position,temperature,voltage
10,394,29,7237
20,394,29,7212
30,394,29,7119
40,394,29,7146
50,394,29,7212
60,394,29,7112
70,394,29,7121
80,394,29,7121
90,394,29,7101
100,394,29,7128
110,394,29,7106
120,394,29,7128
130,394,29,7108
140,394,29,7121
150,394,29,7141
160,394,29,7197
170,394,29,7141
180,394,29,7137
190,394,29,7214
200,394,29,7124
210,394,29,7141
220,394,29,7088
230,394,29,7146
240,394,29,7121
250,394,29,7124
260,394,29,7217
270,394,29,7188
280,394,29,7128
290,394,29,7095
300,394,29,7104
310,394,29,7217
320,394,29,7121
330,394,29,7197
340,394,29,7095
350,394,29,7124
360,394,29,7203
370,394,29,7130
380,394,29,7234
390,394,29,7117
400,394,29,7219
410,394,29,7155
420,394,29,7214
430,394,29,7112
440,394,29,7217
450,394,29,7199
460,394,29,7130
470,394,29,7230
480,394,29,7119
490,394,29,7110
500,394,29,7101
510,394,29,7210
520,394,29,7135
530,394,29,7148
540,394,29,7161
550,394,29,7228
560,394,29,7124
570,394,29,7208
580,394,29,7119
590,394,29,7128
600,394,29,7137
610,394,29,7106
620,394,29,7126
630,394,29,7112
640,394,29,7146
650,394,29,7141
660,394,29,7112
670,394,29,7126
680,394,29,7106
690,394,29,7099
700,394,29,7203
710,394,29,7115
720,394,29,7223
730,394,29,7108
740,394,29,7228
750,394,29,7135
760,394,29,7117
770,394,29,7115
780,394,29,7121
790,394,29,7106
800,394,29,7132
810,394,29,7217
820,394,29,7146
830,394,29,7104
840,394,29,7112
850,394,29,7095
860,394,29,7192
870,394,29,7117
880,394,29,7106
890,394,29,7101
900,394,29,7110
910,394,29,7092
920,394,29,7090
930,394,29,7112
940,394,29,7092
950,394,29,7090
960,394,29,7144
970,394,29,7130
980,394,29,7132
990,394,29,7104
1000,394,29,7115
