time,position,temperature,voltage,label
2023-12-15 14:36:43,366,37,7336,0
2023-12-15 14:36:44,366,37,7336,0
2023-12-15 14:36:44,366,37,7359,0
2023-12-15 14:36:44,366,37,7348,0
2023-12-15 14:36:45,366,37,7361,0
2023-12-15 14:36:45,366,37,7328,0
2023-12-15 14:36:45,366,37,7330,0
2023-12-15 14:36:45,366,37,7365,0
2023-12-15 14:36:45,366,37,7332,0
2023-12-15 14:36:46,366,37,7319,0
2023-12-15 14:36:46,366,37,7310,0
2023-12-15 14:36:46,366,37,7334,0
2023-12-15 14:36:46,366,37,7317,0
2023-12-15 14:36:46,366,37,7352,0
2023-12-15 14:36:46,366,37,7325,0
2023-12-15 14:36:47,366,37,7363,0
2023-12-15 14:36:47,366,37,7374,0
2023-12-15 14:36:47,366,37,7348,0
2023-12-15 14:36:47,366,37,7330,0
2023-12-15 14:36:47,366,37,7314,0
2023-12-15 14:36:48,366,37,7359,0
2023-12-15 14:36:48,366,37,7352,0
2023-12-15 14:36:48,366,37,7365,0
2023-12-15 14:36:48,366,37,7345,0
2023-12-15 14:36:48,366,37,7323,0
2023-12-15 14:36:49,366,37,7354,0
2023-12-15 14:36:49,366,37,7319,0
2023-12-15 14:36:49,366,37,7321,0
2023-12-15 14:36:49,366,37,7352,0
2023-12-15 14:36:49,366,37,7336,0
2023-12-15 14:36:50,366,37,7341,0
2023-12-15 14:36:50,366,37,7317,0
2023-12-15 14:36:50,366,37,7350,0
2023-12-15 14:36:50,366,37,7359,0
2023-12-15 14:36:50,366,37,7334,0
2023-12-15 14:36:50,366,37,7354,0
2023-12-15 14:36:50,366,37,7352,0
2023-12-15 14:36:51,366,37,7332,0
2023-12-15 14:36:51,366,37,7339,0
2023-12-15 14:36:51,366,37,7354,0
2023-12-15 14:36:51,366,37,7339,0
2023-12-15 14:36:51,366,37,7325,0
2023-12-15 14:36:52,366,37,7363,0
2023-12-15 14:36:52,366,37,7339,0
2023-12-15 14:36:52,366,37,7352,0
2023-12-15 14:36:52,366,37,7348,0
2023-12-15 14:36:53,366,37,7339,0
2023-12-15 14:36:53,366,37,7321,0
2023-12-15 14:36:53,366,37,7352,0
2023-12-15 14:36:53,366,37,7323,0
2023-12-15 14:36:53,366,37,7379,0
2023-12-15 14:36:54,366,37,7325,0
2023-12-15 14:36:54,366,37,7359,0
2023-12-15 14:36:54,366,37,7339,0
2023-12-15 14:36:54,366,37,7319,0
2023-12-15 14:36:54,366,37,7352,0
