time,position,temperature,voltage
09-Nov-2023 16:08:28,497,43,7301
09-Nov-2023 16:08:28,496,43,7279
09-Nov-2023 16:08:28,495,43,7292
09-Nov-2023 16:08:29,496,43,7261
09-Nov-2023 16:08:29,496,43,7290
09-Nov-2023 16:08:29,496,43,7277
09-Nov-2023 16:08:29,496,43,7279
09-Nov-2023 16:08:29,496,43,7274
09-Nov-2023 16:08:30,496,43,7279
09-Nov-2023 16:08:30,496,43,7281
09-Nov-2023 16:08:30,496,43,7246
09-Nov-2023 16:08:31,496,43,7277
09-Nov-2023 16:08:31,497,43,7297
09-Nov-2023 16:08:31,496,43,7305
09-Nov-2023 16:08:31,496,43,7314
09-Nov-2023 16:08:32,496,43,7285
09-Nov-2023 16:08:32,496,43,7317
09-Nov-2023 16:08:32,497,43,7274
09-Nov-2023 16:08:32,495,43,7290
09-Nov-2023 16:08:33,496,43,7252
09-Nov-2023 16:08:33,495,43,7268
09-Nov-2023 16:08:33,496,43,7254
09-Nov-2023 16:08:33,496,43,7285
09-Nov-2023 16:08:34,497,43,7290
09-Nov-2023 16:08:34,496,43,7310
09-Nov-2023 16:08:34,496,43,7319
09-Nov-2023 16:08:35,495,43,7265
09-Nov-2023 16:08:35,496,43,7250
09-Nov-2023 16:08:35,496,43,7308
09-Nov-2023 16:08:35,496,43,7323
09-Nov-2023 16:08:36,496,43,7285
09-Nov-2023 16:08:36,496,43,7312
09-Nov-2023 16:08:36,496,43,7272
09-Nov-2023 16:08:36,495,43,7292
09-Nov-2023 16:08:37,496,43,7308
09-Nov-2023 16:08:37,495,43,7250
09-Nov-2023 16:08:37,496,43,7303
09-Nov-2023 16:08:37,496,43,7292
09-Nov-2023 16:08:37,496,43,7285
09-Nov-2023 16:08:38,496,43,7288
09-Nov-2023 16:08:38,496,43,7325
09-Nov-2023 16:08:38,496,43,7241
09-Nov-2023 16:08:38,497,43,7299
09-Nov-2023 16:08:39,496,43,7303
09-Nov-2023 16:08:39,496,43,7285
09-Nov-2023 16:08:39,496,43,7252
09-Nov-2023 16:08:40,496,43,7281
09-Nov-2023 16:08:40,493,43,7259
09-Nov-2023 16:08:40,496,43,7301
09-Nov-2023 16:08:40,496,43,7195
09-Nov-2023 16:08:41,496,43,7303
09-Nov-2023 16:08:41,496,43,7305
09-Nov-2023 16:08:41,496,43,7288
09-Nov-2023 16:08:42,495,43,7272
09-Nov-2023 16:08:42,496,43,7325
09-Nov-2023 16:08:42,497,43,7274
09-Nov-2023 16:08:42,495,43,7270
09-Nov-2023 16:08:43,495,43,7186
09-Nov-2023 16:08:43,496,43,7312
09-Nov-2023 16:08:43,493,43,7319
09-Nov-2023 16:08:43,496,43,7308
09-Nov-2023 16:08:44,496,43,7305
09-Nov-2023 16:08:44,495,43,7312
09-Nov-2023 16:08:44,496,43,7265
09-Nov-2023 16:08:45,496,43,7279
09-Nov-2023 16:08:45,497,43,7283
09-Nov-2023 16:08:45,496,43,7292
09-Nov-2023 16:08:45,496,43,7261
09-Nov-2023 16:08:45,496,43,7336
09-Nov-2023 16:08:46,496,43,7217
09-Nov-2023 16:08:46,496,43,7263
09-Nov-2023 16:08:46,496,43,7290
09-Nov-2023 16:08:46,496,43,7310
09-Nov-2023 16:08:47,495,43,7290
09-Nov-2023 16:08:47,496,43,7268
09-Nov-2023 16:08:47,499,43,7299
09-Nov-2023 16:08:47,496,43,7317
09-Nov-2023 16:08:48,497,43,7297
09-Nov-2023 16:08:48,496,43,7268
09-Nov-2023 16:08:48,496,43,7263
09-Nov-2023 16:08:48,496,43,7305
09-Nov-2023 16:08:49,495,43,7263
09-Nov-2023 16:08:49,496,43,7279
09-Nov-2023 16:08:49,496,43,7265
09-Nov-2023 16:08:50,496,43,7299
09-Nov-2023 16:08:50,496,43,7343
09-Nov-2023 16:08:50,502,43,7272
09-Nov-2023 16:08:50,522,43,7323
09-Nov-2023 16:08:51,522,43,7241
09-Nov-2023 16:08:51,524,43,7314
09-Nov-2023 16:08:51,524,43,7299
09-Nov-2023 16:08:51,524,43,7274
09-Nov-2023 16:08:52,524,43,7312
09-Nov-2023 16:08:52,524,43,7270
09-Nov-2023 16:08:52,525,43,7259
09-Nov-2023 16:08:52,527,43,7252
09-Nov-2023 16:08:53,527,43,7252
09-Nov-2023 16:08:53,526,43,7237
09-Nov-2023 16:08:53,527,43,7179
09-Nov-2023 16:08:54,528,43,7234
09-Nov-2023 16:08:54,527,43,7214
09-Nov-2023 16:08:54,528,43,7223
09-Nov-2023 16:08:55,526,43,7252
09-Nov-2023 16:08:55,528,43,7254
09-Nov-2023 16:08:55,528,43,7234
09-Nov-2023 16:08:55,526,43,7292
09-Nov-2023 16:08:56,526,43,7288
09-Nov-2023 16:08:56,526,43,7257
09-Nov-2023 16:08:56,527,43,7250
09-Nov-2023 16:08:57,526,43,7299
09-Nov-2023 16:08:57,526,43,7272
09-Nov-2023 16:08:57,527,43,7259
09-Nov-2023 16:08:57,526,43,7290
09-Nov-2023 16:08:58,527,43,7268
09-Nov-2023 16:08:58,527,43,7285
09-Nov-2023 16:08:58,527,42,7243
09-Nov-2023 16:08:58,526,42,7237
09-Nov-2023 16:08:59,527,42,7281
09-Nov-2023 16:08:59,526,42,7246
09-Nov-2023 16:08:59,526,42,7279
09-Nov-2023 16:08:59,525,42,7259
09-Nov-2023 16:09:00,526,42,7254
09-Nov-2023 16:09:00,527,42,7328
09-Nov-2023 16:09:00,527,42,7328
09-Nov-2023 16:09:01,527,42,7243
09-Nov-2023 16:09:01,526,42,7268
09-Nov-2023 16:09:01,526,42,7297
09-Nov-2023 16:09:01,526,42,7294
09-Nov-2023 16:09:02,527,42,7294
09-Nov-2023 16:09:02,527,42,7186
09-Nov-2023 16:09:02,525,42,7254
09-Nov-2023 16:09:03,526,42,7305
09-Nov-2023 16:09:03,527,42,7248
09-Nov-2023 16:09:03,526,42,7332
09-Nov-2023 16:09:03,526,42,7310
09-Nov-2023 16:09:04,526,42,7246
09-Nov-2023 16:09:04,527,42,7257
09-Nov-2023 16:09:04,526,42,7283
09-Nov-2023 16:09:05,527,42,7230
09-Nov-2023 16:09:05,527,42,7279
09-Nov-2023 16:09:05,527,42,7281
09-Nov-2023 16:09:06,528,42,7290
09-Nov-2023 16:09:06,527,42,7279
09-Nov-2023 16:09:06,527,42,7277
09-Nov-2023 16:09:06,527,42,7288
09-Nov-2023 16:09:07,527,42,7274
09-Nov-2023 16:09:07,527,42,7259
09-Nov-2023 16:09:07,527,42,7268
09-Nov-2023 16:09:07,528,42,7272
09-Nov-2023 16:09:08,527,42,7257
09-Nov-2023 16:09:08,527,42,7283
09-Nov-2023 16:09:08,527,42,7272
09-Nov-2023 16:09:09,528,42,7272
09-Nov-2023 16:09:09,527,42,7203
09-Nov-2023 16:09:09,528,42,7139
09-Nov-2023 16:09:10,525,42,-931
09-Nov-2023 16:09:10,526,42,7314
09-Nov-2023 16:09:10,527,42,7272
09-Nov-2023 16:09:11,527,42,7250
09-Nov-2023 16:09:11,527,42,7259
09-Nov-2023 16:09:11,528,42,7263
09-Nov-2023 16:09:11,527,42,7268
09-Nov-2023 16:09:12,526,42,7279
09-Nov-2023 16:09:12,524,42,7345
09-Nov-2023 16:09:12,525,42,7283
09-Nov-2023 16:09:13,525,42,7328
09-Nov-2023 16:09:13,523,42,7272
